timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740548463328,300,HTTP Request,200,OK,1000RutaPorSegundo 1-13,text,true,,396,264,312,312,http://127.0.0.1:5001/api/entregas,300,0,1
1740548463331,323,HTTP Request,200,OK,1000RutaPorSegundo 1-18,text,true,,396,264,339,339,http://127.0.0.1:5001/api/entregas,322,0,0
1740548463317,347,HTTP Request,200,OK,1000RutaPorSegundo 1-1,text,true,,395,264,348,348,http://127.0.0.1:5001/api/entregas,347,0,1
1740548463318,349,HTTP Request,200,OK,1000RutaPorSegundo 1-4,text,true,,396,264,351,351,http://127.0.0.1:5001/api/entregas,349,0,2
1740548463321,392,HTTP Request,200,OK,1000RutaPorSegundo 1-8,text,true,,396,264,396,396,http://127.0.0.1:5001/api/entregas,391,0,1
1740548463326,389,HTTP Request,200,OK,1000RutaPorSegundo 1-11,text,true,,396,264,395,395,http://127.0.0.1:5001/api/entregas,388,0,0
1740548463329,403,HTTP Request,200,OK,1000RutaPorSegundo 1-15,text,true,,396,264,413,413,http://127.0.0.1:5001/api/entregas,403,0,0
1740548463331,402,HTTP Request,200,OK,1000RutaPorSegundo 1-17,text,true,,396,264,413,413,http://127.0.0.1:5001/api/entregas,402,0,0
1740548463324,437,HTTP Request,200,OK,1000RutaPorSegundo 1-10,text,true,,395,264,438,438,http://127.0.0.1:5001/api/entregas,437,0,0
1740548463335,429,HTTP Request,200,OK,1000RutaPorSegundo 1-23,text,true,,397,264,439,439,http://127.0.0.1:5001/api/entregas,428,0,1
1740548463327,485,HTTP Request,200,OK,1000RutaPorSegundo 1-12,text,true,,393,264,488,488,http://127.0.0.1:5001/api/entregas,485,0,0
1740548463335,499,HTTP Request,200,OK,1000RutaPorSegundo 1-21,text,true,,397,264,507,507,http://127.0.0.1:5001/api/entregas,499,0,0
1740548463321,515,HTTP Request,200,OK,1000RutaPorSegundo 1-7,text,true,,396,264,508,508,http://127.0.0.1:5001/api/entregas,515,0,0
1740548463355,536,HTTP Request,200,OK,1000RutaPorSegundo 1-41,text,true,,395,264,563,563,http://127.0.0.1:5001/api/entregas,536,0,0
1740548463320,580,HTTP Request,200,OK,1000RutaPorSegundo 1-6,text,true,,397,264,572,572,http://127.0.0.1:5001/api/entregas,580,0,1
1740548463352,552,HTTP Request,200,OK,1000RutaPorSegundo 1-37,text,true,,395,264,574,574,http://127.0.0.1:5001/api/entregas,551,0,2
1740548463335,573,HTTP Request,200,OK,1000RutaPorSegundo 1-22,text,true,,396,264,576,576,http://127.0.0.1:5001/api/entregas,573,0,1
1740548463362,556,HTTP Request,200,OK,1000RutaPorSegundo 1-46,text,true,,396,264,587,587,http://127.0.0.1:5001/api/entregas,556,0,0
1740548463333,601,HTTP Request,200,OK,1000RutaPorSegundo 1-20,text,true,,396,264,602,602,http://127.0.0.1:5001/api/entregas,601,0,1
1740548463317,626,HTTP Request,200,OK,1000RutaPorSegundo 1-2,text,true,,395,264,608,608,http://127.0.0.1:5001/api/entregas,625,0,2
1740548463332,612,HTTP Request,200,OK,1000RutaPorSegundo 1-19,text,true,,394,264,608,608,http://127.0.0.1:5001/api/entregas,612,0,0
1740548463329,626,HTTP Request,200,OK,1000RutaPorSegundo 1-14,text,true,,396,264,620,620,http://127.0.0.1:5001/api/entregas,626,0,0
1740548463358,603,HTTP Request,200,OK,1000RutaPorSegundo 1-44,text,true,,395,264,625,625,http://127.0.0.1:5001/api/entregas,603,0,1
1740548463353,616,HTTP Request,200,OK,1000RutaPorSegundo 1-39,text,true,,396,264,631,631,http://127.0.0.1:5001/api/entregas,616,0,2
1740548463329,640,HTTP Request,200,OK,1000RutaPorSegundo 1-16,text,true,,396,264,631,631,http://127.0.0.1:5001/api/entregas,640,0,1
1740548463338,635,HTTP Request,200,OK,1000RutaPorSegundo 1-25,text,true,,392,264,631,631,http://127.0.0.1:5001/api/entregas,634,0,0
1740548463357,618,HTTP Request,200,OK,1000RutaPorSegundo 1-42,text,true,,397,264,634,634,http://127.0.0.1:5001/api/entregas,618,0,0
1740548463352,625,HTTP Request,200,OK,1000RutaPorSegundo 1-38,text,true,,395,264,635,635,http://127.0.0.1:5001/api/entregas,625,0,1
1740548463344,636,HTTP Request,200,OK,1000RutaPorSegundo 1-28,text,true,,396,264,635,635,http://127.0.0.1:5001/api/entregas,636,0,1
1740548463344,643,HTTP Request,200,OK,1000RutaPorSegundo 1-27,text,true,,394,264,642,642,http://127.0.0.1:5001/api/entregas,643,0,1
1740548463340,647,HTTP Request,200,OK,1000RutaPorSegundo 1-26,text,true,,396,264,642,642,http://127.0.0.1:5001/api/entregas,647,0,0
1740548463359,629,HTTP Request,200,OK,1000RutaPorSegundo 1-45,text,true,,395,264,640,640,http://127.0.0.1:5001/api/entregas,629,0,0
1740548463363,627,HTTP Request,200,OK,1000RutaPorSegundo 1-50,text,true,,397,264,639,639,http://127.0.0.1:5001/api/entregas,627,0,1
1740548463348,645,HTTP Request,200,OK,1000RutaPorSegundo 1-32,text,true,,396,264,641,641,http://127.0.0.1:5001/api/entregas,645,0,2
1740548463348,646,HTTP Request,200,OK,1000RutaPorSegundo 1-30,text,true,,393,264,642,642,http://127.0.0.1:5001/api/entregas,646,0,3
1740548463360,636,HTTP Request,200,OK,1000RutaPorSegundo 1-47,text,true,,396,264,647,647,http://127.0.0.1:5001/api/entregas,635,0,0
